frame,epoch_utc,datetime_utc,ice_strength_mean,ice_strength_max,wind_speed_mean,wind_speed_max,current_speed_mean,current_speed_max,ice_speed_mean,ice_speed_max,fractured_fraction,wind_drag_mean,wind_drag_max,current_drag_mean,current_drag_max
1895,1718200403,2024-06-12 13:53 UTC,111091,211665,6.87941,9.92725,0.0369577,0.0959396,0.00735732,0.0930512,0.375146,0.0834238,0.164682,0.00558686,0.0475691
1896,1718200703,2024-06-12 13:58 UTC,111021,211427,6.8941,9.94731,0.0374985,0.104208,0.00839606,0.101576,0.375104,0.0836799,0.165328,0.00745766,0.0564868
1897,1718201003,2024-06-12 14:03 UTC,110955,211192,6.90882,9.96739,0.0393685,0.112901,0.00943322,0.11015,0.375105,0.0839387,0.165971,0.00961819,0.0658533
1898,1718201303,2024-06-12 14:08 UTC,110890,210963,6.92357,9.98777,0.043162,0.121553,0.0103624,0.118719,0.375118,0.084202,0.166618,0.0120173,0.0762265
1899,1718201603,2024-06-12 14:13 UTC,110827,210735,6.93836,10.0082,0.0487336,0.130411,0.0113182,0.127278,0.375107,0.0844669,0.167283,0.014669,0.0872311
1900,1718201903,2024-06-12 14:18 UTC,110763,210476,6.95318,10.0286,0.0554697,0.139436,0.01233,0.135827,0.375109,0.0847327,0.167953,0.0176406,0.0993981
1901,1718202203,2024-06-12 14:23 UTC,110701,210139,6.96803,10.049,0.0628325,0.148597,0.0134592,0.144366,0.375104,0.0849974,0.168615,0.0209816,0.113258
1902,1718202503,2024-06-12 14:28 UTC,110634,209735,6.98291,10.0695,0.0704626,0.157871,0.0146702,0.152894,0.375078,0.0852624,0.169265,0.0247496,0.127623
1903,1718202803,2024-06-12 14:33 UTC,110572,209295,6.99782,10.09,0.0782397,0.167238,0.0160729,0.161413,0.375065,0.0855248,0.169906,0.0288895,0.142965
1904,1718203103,2024-06-12 14:38 UTC,110504,208827,7.01275,10.1104,0.0861102,0.176685,0.0176558,0.169923,0.375061,0.0857845,0.170543,0.033335,0.159461
1905,1718203402,2024-06-12 14:43 UTC,110445,208344,7.02767,10.1309,0.094018,0.186166,0.0193361,0.178427,0.375085,0.086043,0.171184,0.0381845,0.176194
1906,1718203702,2024-06-12 14:48 UTC,110385,207856,7.04265,10.1514,0.101998,0.195737,0.0211205,0.186923,0.37511,0.0863027,0.171805,0.04346,0.194249
1907,1718204002,2024-06-12 14:53 UTC,110318,207327,7.05767,10.1719,0.110014,0.205356,0.0229818,0.195416,0.375094,0.0865629,0.172424,0.0491526,0.213638
1908,1718204302,2024-06-12 14:58 UTC,110253,206734,7.07271,10.1924,0.118056,0.215018,0.0248104,0.114582,0.375061,0.0868264,0.173057,0.0553185,0.234032
1909,1718204602,2024-06-12 15:03 UTC,110189,206171,7.09007,10.1994,0.124833,0.222379,0.0265802,0.126098,0.375054,0.0871624,0.173223,0.0605027,0.250209
1910,1718204902,2024-06-12 15:08 UTC,110128,206025,7.10858,10.1998,0.130995,0.228611,0.0281497,0.139352,0.375058,0.0875384,0.173162,0.0654074,0.264248
1911,1718205202,2024-06-12 15:13 UTC,110060,205924,7.12714,10.2002,0.137163,0.234847,0.0298035,0.152345,0.375034,0.0879139,0.173093,0.070374,0.278552
1912,1718205502,2024-06-12 15:18 UTC,110005,205823,7.14574,10.2006,0.143336,0.241084,0.0314293,0.165468,0.375059,0.0882928,0.173023,0.0756292,0.293351
1913,1718205802,2024-06-12 15:23 UTC,109944,205723,7.16437,10.201,0.149514,0.247323,0.0329193,0.177607,0.375066,0.088677,0.172958,0.0812476,0.308691
1914,1718206102,2024-06-12 15:28 UTC,109896,205624,7.18305,10.2015,0.155695,0.253564,0.0343198,0.188678,0.375107,0.0890659,0.172905,0.0871253,0.324326
1915,1718206402,2024-06-12 15:33 UTC,109830,205525,7.20177,10.2019,0.16188,0.259806,0.0355875,0.178205,0.375056,0.0894612,0.172873,0.0934047,0.340293
1916,1718206702,2024-06-12 15:38 UTC,109764,205426,7.22052,10.2023,0.168068,0.26605,0.0367465,0.178614,0.37506,0.089862,0.172844,0.100087,0.356932
1917,1718207002,2024-06-12 15:43 UTC,109707,205328,7.23931,10.2028,0.174258,0.272296,0.0379936,0.181429,0.375099,0.090263,0.172798,0.106948,0.374023
1918,1718207302,2024-06-12 15:48 UTC,109643,205231,7.25815,10.2032,0.180451,0.278543,0.0393619,0.190102,0.375144,0.0906633,0.172749,0.113921,0.392286
1919,1718207602,2024-06-12 15:53 UTC,109583,205134,7.27701,10.2037,0.186646,0.284791,0.0408786,0.197396,0.375151,0.0910618,0.172713,0.120924,0.410989
1920,1718207902,2024-06-12 15:58 UTC,109526,205038,7.29592,10.2041,0.192842,0.29104,0.0426164,0.204258,0.375225,0.0914577,0.172657,0.127852,0.430315
1921,1718208202,2024-06-12 16:03 UTC,109474,204942,7.31486,10.2046,0.197233,0.295132,0.0443971,0.158414,0.375271,0.0918549,0.172599,0.132053,0.442786
1922,1718208502,2024-06-12 16:08 UTC,109413,204847,7.33384,10.2051,0.200748,0.298177,0.0458636,0.160614,0.375315,0.0922621,0.172555,0.135334,0.452868
1923,1718208802,2024-06-12 16:13 UTC,109352,204752,7.35286,10.2056,0.204263,0.301222,0.0469387,0.160645,0.375269,0.092682,0.172537,0.139261,0.461331
1924,1718209101,2024-06-12 16:18 UTC,109295,204658,7.37185,10.206,0.207768,0.304258,0.0478632,0.155766,0.375325,0.0931067,0.172515,0.143461,0.470684
1925,1718209401,2024-06-12 16:23 UTC,109242,204565,7.39093,10.2065,0.211284,0.307304,0.048877,0.168586,0.375384,0.0935333,0.172483,0.147719,0.480286
1926,1718209701,2024-06-12 16:28 UTC,109188,204472,7.41005,10.207,0.2148,0.310395,0.0498975,0.159863,0.375473,0.0939629,0.172472,0.152136,0.490127
1927,1718210001,2024-06-12 16:33 UTC,109126,204379,7.42921,10.2075,0.218317,0.313553,0.0510701,0.174897,0.375579,0.0943912,0.172417,0.156361,0.500069
1928,1718210301,2024-06-12 16:38 UTC,109066,204287,7.4484,10.208,0.221834,0.316712,0.0524511,0.192375,0.375589,0.0948149,0.172369,0.160114,0.511539
1929,1718210601,2024-06-12 16:43 UTC,109000,204196,7.46762,10.2085,0.225352,0.319872,0.0540177,0.187944,0.375597,0.0952366,0.172327,0.163595,0.523728
1930,1718210901,2024-06-12 16:48 UTC,108949,204105,7.48688,10.209,0.22887,0.323033,0.0556687,0.193936,0.375652,0.0956596,0.172292,0.167021,0.533888
1931,1718211201,2024-06-12 16:53 UTC,108898,204014,7.50617,10.2096,0.232388,0.326194,0.0572924,0.198108,0.375753,0.0960847,0.172246,0.170552,0.544449
1932,1718211501,2024-06-12 16:58 UTC,108844,203924,7.52549,10.2101,0.235907,0.329356,0.0590331,0.195566,0.375869,0.0965098,0.1722,0.173961,0.553892
1933,1718211801,2024-06-12 17:03 UTC,108780,203835,7.54484,10.2106,0.237614,0.330698,0.0607132,0.197438,0.375933,0.0969386,0.17213,0.174217,0.558315
1934,1718212101,2024-06-12 17:08 UTC,108731,203746,7.56423,10.2112,0.238431,0.33115,0.061924,0.205634,0.376071,0.0973823,0.172089,0.173671,0.560201
1935,1718212401,2024-06-12 17:13 UTC,108671,203657,7.58365,10.2117,0.239249,0.331608,0.0628404,0.216663,0.376122,0.0978366,0.172089,0.17355,0.563123
1936,1718212701,2024-06-12 17:18 UTC,108612,203570,7.6031,10.2123,0.240069,0.332073,0.0636145,0.225927,0.376271,0.0982964,0.172061,0.173685,0.564652
1937,1718213001,2024-06-12 17:23 UTC,108552,203482,7.62258,10.2128,0.24089,0.332543,0.0643846,0.231973,0.376375,0.0987599,0.172038,0.173862,0.566127
1938,1718213301,2024-06-12 17:28 UTC,108506,203395,7.64209,10.2134,0.241712,0.333163,0.064913,0.235538,0.376451,0.0992317,0.172034,0.174441,0.56559
1939,1718213601,2024-06-12 17:33 UTC,108450,203309,7.66164,10.214,0.242536,0.333808,0.0653935,0.240237,0.376508,0.0997062,0.172029,0.174991,0.568401
1940,1718213901,2024-06-12 17:38 UTC,108398,203223,7.68121,10.2147,0.243362,0.334459,0.0660649,0.242915,0.376675,0.10018,0.172048,0.17535,0.5701
1941,1718214201,2024-06-12 17:43 UTC,108338,203137,7.70081,10.2154,0.244189,0.335118,0.0669798,0.243053,0.376797,0.10065,0.172017,0.175319,0.572938
1942,1718214501,2024-06-12 17:48 UTC,108277,203052,7.72045,10.2161,0.245017,0.33579,0.0677026,0.24571,0.376888,0.101126,0.171996,0.175599,0.57488
1943,1718214801,2024-06-12 17:53 UTC,108229,202968,7.74011,10.2168,0.245847,0.336584,0.0683565,0.260121,0.376964,0.101607,0.172004,0.175949,0.575826
1944,1718215100,2024-06-12 17:58 UTC,108182,202884,7.75973,10.2175,0.246675,0.337492,0.0690475,0.271845,0.377058,0.102089,0.172023,0.176214,0.578195
1945,1718215400,2024-06-12 18:03 UTC,108126,202831,7.76999,10.2018,0.245885,0.336377,0.06969,0.280046,0.377207,0.102328,0.171466,0.173658,0.573578
1946,1718215700,2024-06-12 18:08 UTC,108066,202811,7.77554,10.178,0.244284,0.334248,0.0699698,0.279955,0.377311,0.102454,0.170642,0.170233,0.566177
1947,1718216000,2024-06-12 18:13 UTC,108015,202792,7.78111,10.1547,0.242684,0.332123,0.0699121,0.281492,0.377421,0.10259,0.169911,0.167398,0.558803
1948,1718216300,2024-06-12 18:18 UTC,107948,202775,7.78669,10.1474,0.241085,0.330001,0.0697127,0.254691,0.377456,0.102733,0.17071,0.164813,0.551239
1949,1718216600,2024-06-12 18:23 UTC,107895,202758,7.79229,10.1706,0.239487,0.327882,0.0693304,0.260636,0.37759,0.102882,0.171511,0.162486,0.54398
1950,1718216900,2024-06-12 18:28 UTC,107845,202743,7.7979,10.1938,0.23789,0.325766,0.0689222,0.267047,0.377712,0.103033,0.172315,0.160224,0.536544
1951,1718217200,2024-06-12 18:33 UTC,107795,202728,7.80353,10.217,0.236294,0.323654,0.0685093,0.302481,0.377782,0.103187,0.17312,0.158012,0.52917
1952,1718217500,2024-06-12 18:38 UTC,107734,202715,7.80918,10.2402,0.234699,0.321546,0.0680464,0.33586,0.377822,0.103342,0.173927,0.155836,0.522239
1953,1718217800,2024-06-12 18:43 UTC,107677,202703,7.81483,10.2634,0.233105,0.319441,0.067618,0.366507,0.377974,0.103498,0.174736,0.153646,0.513039
1954,1718218100,2024-06-12 18:48 UTC,107622,202692,7.82051,10.2867,0.231512,0.31734,0.0671992,0.392379,0.378063,0.103656,0.175547,0.151466,0.507663
1955,1718218400,2024-06-12 18:53 UTC,107576,202682,7.8262,10.3099,0.22992,0.315242,0.0669117,0.399647,0.378183,0.103813,0.176359,0.149143,0.500776
1956,1718218700,2024-06-12 18:58 UTC,107526,202673,7.8319,10.3331,0.228329,0.313149,0.0667195,0.359459,0.378308,0.103968,0.177174,0.146628,0.492436
1957,1718219000,2024-06-12 19:03 UTC,107466,202665,7.83762,10.3563,0.225591,0.309248,0.066302,0.373987,0.378344,0.10413,0.177991,0.142606,0.481407
1958,1718219300,2024-06-12 19:08 UTC,107407,202658,7.84336,10.3795,0.22228,0.304446,0.0656081,0.238754,0.378484,0.104302,0.178809,0.138063,0.468
1959,1718219600,2024-06-12 19:13 UTC,107368,202652,7.84911,10.4028,0.21897,0.29965,0.0648239,0.205373,0.3786,0.10448,0.179629,0.133777,0.454554
1960,1718219900,2024-06-12 19:18 UTC,107315,202648,7.85488,10.426,0.215661,0.294933,0.0640288,0.241273,0.378724,0.104658,0.180452,0.129524,0.441006
1961,1718220200,2024-06-12 19:23 UTC,107255,202644,7.86066,10.4492,0.212354,0.290377,0.0631723,0.176493,0.378818,0.10484,0.181276,0.125436,0.428286
1962,1718220500,2024-06-12 19:28 UTC,107206,202642,7.86645,10.4724,0.209047,0.285837,0.0622198,0.188656,0.378955,0.105025,0.182102,0.121555,0.415757
1963,1718220800,2024-06-12 19:33 UTC,107149,202640,7.87227,10.4956,0.205742,0.281303,0.0612619,0.217183,0.379033,0.105213,0.18293,0.11772,0.403197
1964,1718221099,2024-06-12 19:38 UTC,107099,202640,7.87807,10.5188,0.20245,0.276791,0.0604132,0.24287,0.379122,0.105398,0.183757,0.113825,0.39073
1965,1718221399,2024-06-12 19:43 UTC,107057,202640,7.88391,10.542,0.199147,0.27227,0.0595671,0.266462,0.379262,0.105586,0.184589,0.110026,0.378724
1966,1718221699,2024-06-12 19:48 UTC,107001,202642,7.88977,10.5652,0.195847,0.267759,0.0585635,0.255558,0.379341,0.10578,0.185423,0.106457,0.366987
1967,1718221999,2024-06-12 19:53 UTC,106942,202644,7.89564,10.5885,0.192548,0.26342,0.0575301,0.11848,0.37939,0.105976,0.186258,0.102972,0.355475
1968,1718222299,2024-06-12 19:58 UTC,106898,202647,7.90153,10.6117,0.18925,0.259086,0.0565032,0.10849,0.379527,0.106173,0.187096,0.0995743,0.344179
1969,1718222599,2024-06-12 20:03 UTC,106852,202652,7.90743,10.6349,0.18582,0.254892,0.0556986,0.107388,0.379653,0.106366,0.187935,0.095824,0.33302
1970,1718222899,2024-06-12 20:08 UTC,106809,202657,7.91335,10.6581,0.182323,0.250773,0.0549455,0.120467,0.379775,0.106559,0.188777,0.0920266,0.322024
1971,1718223199,2024-06-12 20:13 UTC,106754,202664,7.91928,10.6814,0.178829,0.246664,0.0541011,0.117608,0.379779,0.106757,0.18962,0.0884424,0.311258
1972,1718223499,2024-06-12 20:18 UTC,106704,202671,7.92523,10.7046,0.175338,0.242565,0.0531603,0.121012,0.379865,0.106959,0.190465,0.0850352,0.300895
1973,1718223799,2024-06-12 20:23 UTC,106652,202680,7.93119,10.7278,0.17185,0.238476,0.052265,0.122396,0.379976,0.10716,0.191312,0.0815775,0.290737
1974,1718224099,2024-06-12 20:28 UTC,106603,202689,7.93717,10.7511,0.168366,0.234398,0.0513611,0.123359,0.380084,0.107364,0.192161,0.0783058,0.280929
1975,1718224399,2024-06-12 20:33 UTC,106551,202699,7.94316,10.7743,0.164884,0.230331,0.0505503,0.175936,0.38022,0.107567,0.193012,0.0749529,0.271288
1976,1718224699,2024-06-12 20:38 UTC,106506,202711,7.94917,10.7975,0.161406,0.226276,0.0497394,0.188793,0.380327,0.107771,0.193865,0.0717083,0.261723
1977,1718224999,2024-06-12 20:43 UTC,106460,202723,7.95519,10.8208,0.157932,0.222234,0.049039,0.197841,0.380402,0.107974,0.19472,0.0684614,0.252436
1978,1718225299,2024-06-12 20:48 UTC,106418,202736,7.96123,10.844,0.154463,0.218205,0.04838,0.200874,0.380523,0.108178,0.195576,0.0652319,0.243242
1979,1718225599,2024-06-12 20:53 UTC,106373,203534,7.96728,10.8672,0.150997,0.21419,0.0477283,0.202779,0.380649,0.108382,0.196435,0.0620742,0.234422
1980,1718225899,2024-06-12 20:58 UTC,106318,206124,7.97335,10.8905,0.147536,0.21019,0.0469909,0.194228,0.380695,0.108591,0.197295,0.0590821,0.225599
1981,1718226199,2024-06-12 21:03 UTC,106268,202798,7.96561,10.8847,0.144793,0.207366,0.0462661,0.189377,0.380766,0.108435,0.197128,0.0569204,0.219843
1982,1718226499,2024-06-12 21:08 UTC,106221,202849,7.95087,10.8642,0.142414,0.205133,0.0454756,0.189842,0.380888,0.108096,0.19644,0.0552713,0.21484
1983,1718226798,2024-06-12 21:13 UTC,106171,202901,7.93619,10.8438,0.140044,0.202908,0.0447488,0.205118,0.380979,0.107758,0.195756,0.0536023,0.210207
1984,1718227098,2024-06-12 21:18 UTC,106125,202954,7.92147,10.8233,0.137668,0.20073,0.044064,0.187374,0.381107,0.107418,0.195071,0.0519053,0.205636
1985,1718227398,2024-06-12 21:23 UTC,106072,203008,7.90676,10.8028,0.135292,0.198671,0.0434613,0.187761,0.381167,0.107077,0.194388,0.0501707,0.201074
1986,1718227698,2024-06-12 21:28 UTC,106024,203064,7.89206,10.7824,0.132919,0.196614,0.0428178,0.18789,0.381237,0.106738,0.193706,0.0485236,0.196572
1987,1718227998,2024-06-12 21:33 UTC,105980,203121,7.87737,10.762,0.130546,0.194557,0.0422803,0.189967,0.381363,0.106398,0.193026,0.0468239,0.1922
1988,1718228298,2024-06-12 21:38 UTC,105934,203921,7.86269,10.7415,0.128176,0.1925,0.041704,0.180582,0.381468,0.106059,0.192347,0.0451686,0.187784
1989,1718228598,2024-06-12 21:43 UTC,105887,206241,7.84803,10.7211,0.125807,0.190444,0.0410999,0.176809,0.381577,0.105722,0.19167,0.0435566,0.183222
1990,1718228898,2024-06-12 21:48 UTC,105840,208599,7.83337,10.7007,0.123439,0.188388,0.0404484,0.173726,0.38166,0.105388,0.190995,0.0420501,0.179113
1991,1718229198,2024-06-12 21:53 UTC,105794,210452,7.81873,10.6803,0.121074,0.186333,0.0397593,0.172427,0.38177,0.105056,0.190321,0.0406138,0.17517
1992,1718229498,2024-06-12 21:58 UTC,105739,210800,7.80409,10.6599,0.118711,0.184279,0.0391063,0.099544,0.381779,0.104724,0.18965,0.0391534,0.171396
1993,1718229798,2024-06-12 22:03 UTC,105698,210754,7.78947,10.6395,0.117424,0.183184,0.0384557,0.107358,0.38187,0.104393,0.188979,0.0385746,0.169433
1994,1718230098,2024-06-12 22:08 UTC,105656,210709,7.77486,10.6191,0.116694,0.182588,0.0378936,0.118347,0.381955,0.104061,0.18831,0.0384085,0.168642
1995,1718230398,2024-06-12 22:13 UTC,105613,203614,7.76027,10.5988,0.115966,0.182,0.0375116,0.126168,0.381983,0.103725,0.187643,0.0380923,0.167382
1996,1718230698,2024-06-12 22:18 UTC,105561,203680,7.74568,10.5784,0.11524,0.181419,0.037141,0.131599,0.382016,0.10339,0.186978,0.0377681,0.166232
1997,1718230998,2024-06-12 22:23 UTC,105518,203748,7.73111,10.5581,0.114517,0.180845,0.0367769,0.097264,0.382087,0.103056,0.186314,0.0374399,0.165351
1998,1718231298,2024-06-12 22:28 UTC,105476,203816,7.71655,10.5377,0.113796,0.180278,0.0364816,0.0980173,0.382212,0.102721,0.185651,0.0370658,0.164315
1999,1718231598,2024-06-12 22:33 UTC,105429,203886,7.702,10.5174,0.113077,0.179719,0.0361234,0.0993047,0.382318,0.102388,0.184991,0.0367495,0.163366
2000,1718231898,2024-06-12 22:38 UTC,105391,203956,7.68747,10.4971,0.11236,0.179168,0.0358463,0.0825191,0.382416,0.102055,0.184331,0.0363883,0.162387
2001,1718232198,2024-06-12 22:43 UTC,105342,204028,7.67295,10.4768,0.111646,0.178624,0.0356035,0.0802985,0.38247,0.101722,0.183674,0.0360075,0.1615
2002,1718232498,2024-06-12 22:48 UTC,105301,208928,7.65844,10.4565,0.110934,0.178087,0.0352647,0.0946436,0.38254,0.101392,0.183018,0.0356882,0.160541
2003,1718232797,2024-06-12 22:53 UTC,105261,210196,7.644,10.4363,0.110227,0.17756,0.0349571,0.110768,0.382612,0.101064,0.182366,0.0353628,0.159752
2004,1718233097,2024-06-12 22:58 UTC,105219,210256,7.62952,10.416,0.10952,0.177039,0.0346349,0.12148,0.38265,0.100737,0.181713,0.035059,0.158799
2005,1718233397,2024-06-12 23:03 UTC,105179,210210,7.61506,10.3958,0.109907,0.177155,0.0343619,0.128867,0.382728,0.100409,0.181062,0.0354846,0.158977
2006,1718233697,2024-06-12 23:08 UTC,105139,210165,7.60061,10.3755,0.110866,0.177604,0.0341368,0.148314,0.382798,0.10008,0.180413,0.0363106,0.159766
2007,1718233997,2024-06-12 23:13 UTC,105095,210120,7.58617,10.3553,0.111826,0.178055,0.0338986,0.166216,0.382897,0.0997535,0.179765,0.0371511,0.160546
2008,1718234297,2024-06-12 23:18 UTC,105064,210075,7.57176,10.3351,0.112788,0.178509,0.0336474,0.123908,0.383016,0.099428,0.179119,0.0380161,0.161327
2009,1718234597,2024-06-12 23:23 UTC,105019,204637,7.55735,10.3148,0.113751,0.178965,0.0335123,0.128688,0.383057,0.0991005,0.178474,0.0388056,0.162132
2010,1718234897,2024-06-12 23:28 UTC,104987,204718,7.54297,10.2946,0.114715,0.179424,0.0333679,0.143657,0.383174,0.0987748,0.177831,0.0396539,0.163003
2011,1718235197,2024-06-12 23:33 UTC,104943,204799,7.5286,10.2748,0.115681,0.179886,0.0332669,0.15775,0.383189,0.0984486,0.17719,0.040465,0.163717
2012,1718235497,2024-06-12 23:38 UTC,104897,204881,7.51424,10.2555,0.116648,0.18035,0.033137,0.166137,0.383203,0.0981244,0.17655,0.0413215,0.1645
2013,1718235797,2024-06-12 23:43 UTC,104869,204965,7.4999,10.2362,0.117616,0.180817,0.0330226,0.164538,0.383283,0.0978005,0.175912,0.0421691,0.165608
2014,1718236097,2024-06-12 23:48 UTC,104829,205049,7.48558,10.2169,0.118586,0.181286,0.0328504,0.165182,0.383328,0.0974792,0.175285,0.0430706,0.166547
2015,1718236397,2024-06-12 23:53 UTC,104788,205134,7.47128,10.1976,0.119556,0.181758,0.0326615,0.122885,0.383353,0.0971588,0.174665,0.0440009,0.167864
2016,1718236697,2024-06-12 23:58 UTC,104757,205220,7.457,10.1784,0.120528,0.182232,0.0324737,0.130107,0.383457,0.0968401,0.174047,0.0449628,0.16911
2017,1718236997,2024-06-13 00:03 UTC,104716,206091,7.42135,10.1346,0.122468,0.183986,0.0322897,0.137372,0.383514,0.0959867,0.172536,0.0468529,0.172474
2018,1718237297,2024-06-13 00:08 UTC,104690,209647,7.37458,10.0781,0.124917,0.186413,0.0321223,0.145336,0.383611,0.0948632,0.170567,0.049288,0.176999
2019,1718237597,2024-06-13 00:13 UTC,104668,209617,7.32787,10.0216,0.127369,0.188849,0.0320374,0.155496,0.383663,0.0937498,0.168618,0.0517201,0.181657
2020,1718237897,2024-06-13 00:18 UTC,104650,209587,7.28121,9.96522,0.129824,0.191292,0.0319529,0.1619,0.383721,0.0926487,0.166693,0.0542164,0.186353
2021,1718238197,2024-06-13 00:23 UTC,104631,209558,7.23462,9.90953,0.132282,0.193742,0.0318911,0.166803,0.383774,0.0915601,0.164781,0.0567695,0.191202
2022,1718238497,2024-06-13 00:28 UTC,104612,209528,7.18809,9.8544,0.134743,0.196199,0.0319475,0.172237,0.383833,0.0904806,0.16288,0.0592637,0.196084
2023,1718238796,2024-06-13 00:33 UTC,104598,206232,7.14179,9.79949,0.137199,0.198655,0.0320279,0.179024,0.383855,0.0894166,0.160998,0.0618041,0.201023
2024,1718239096,2024-06-13 00:38 UTC,104584,206386,7.0954,9.74444,0.139666,0.201125,0.0322047,0.185117,0.383895,0.0883584,0.159122,0.0643003,0.206075
2025,1718239396,2024-06-13 00:43 UTC,104574,206540,7.04908,9.68943,0.142135,0.203602,0.0324845,0.190256,0.383899,0.0873104,0.157258,0.0667544,0.211252
2026,1718239696,2024-06-13 00:48 UTC,104571,206695,7.00285,9.65098,0.144606,0.206084,0.0328052,0.196313,0.383982,0.0862736,0.155406,0.0692057,0.216621
2027,1718239996,2024-06-13 00:53 UTC,104568,206851,6.95671,9.62956,0.14708,0.208572,0.0331038,0.202202,0.384031,0.0852503,0.154286,0.071753,0.22217
2028,1718240296,2024-06-13 00:58 UTC,104565,207008,6.91066,9.60816,0.149556,0.211065,0.0334323,0.207814,0.384116,0.0842386,0.153589,0.0743117,0.227821
2029,1718240596,2024-06-13 01:03 UTC,104564,207166,6.86473,9.58677,0.152675,0.214926,0.0338446,0.213145,0.384165,0.0832372,0.152892,0.0776659,0.236189
2030,1718240896,2024-06-13 01:08 UTC,104572,207326,6.81892,9.56539,0.156136,0.219515,0.0343957,0.218218,0.384213,0.0822455,0.152181,0.081425,0.246093
2031,1718241196,2024-06-13 01:13 UTC,104582,207486,6.77325,9.54402,0.159598,0.224109,0.0350248,0.223035,0.384299,0.0812641,0.15146,0.0851876,0.256236
2032,1718241496,2024-06-13 01:18 UTC,104583,207647,6.72775,9.52267,0.163062,0.228708,0.0357214,0.2276,0.384326,0.0802936,0.150753,0.0889419,0.266324
2033,1718241796,2024-06-13 01:23 UTC,104607,208008,6.68246,9.50133,0.166527,0.233312,0.0365393,0.232009,0.384449,0.0793323,0.150024,0.0926101,0.276613
2034,1718242096,2024-06-13 01:28 UTC,104614,209114,6.63743,9.48001,0.169994,0.237921,0.0374564,0.236064,0.384494,0.0783806,0.149289,0.0962335,0.286854
2035,1718242396,2024-06-13 01:33 UTC,104625,209159,6.59274,9.45869,0.173462,0.242534,0.0384013,0.240051,0.384514,0.0774404,0.148554,0.0998844,0.296918
2036,1718242696,2024-06-13 01:38 UTC,104641,209131,6.54846,9.43739,0.176931,0.24715,0.0393451,0.24377,0.384592,0.0765123,0.147845,0.10364,0.308344
2037,1718242996,2024-06-13 01:43 UTC,104662,208466,6.50467,9.4161,0.180401,0.251771,0.0402597,0.24646,0.384656,0.0755977,0.147139,0.107537,0.319829
2038,1718243296,2024-06-13 01:48 UTC,104682,209075,6.46144,9.39483,0.183872,0.256395,0.0411086,0.247197,0.384676,0.0746957,0.14641,0.111562,0.332026
2039,1718243596,2024-06-13 01:53 UTC,104703,208801,6.4188,9.37357,0.187344,0.261022,0.0418185,0.147876,0.384707,0.0738082,0.14574,0.115852,0.344106
2040,1718243896,2024-06-13 01:58 UTC,104718,208969,6.37675,9.35232,0.190816,0.265653,0.042527,0.12588,0.384678,0.0729321,0.145037,0.120219,0.35637
2041,1718244196,2024-06-13 02:03 UTC,104737,209139,6.33533,9.33109,0.194011,0.269981,0.0432477,0.128268,0.38471,0.0720668,0.14434,0.124237,0.368031
2042,1718244495,2024-06-13 02:08 UTC,104762,209309,6.29466,9.30994,0.19705,0.274144,0.043923,0.124923,0.384782,0.0712157,0.143638,0.128143,0.379521
2043,1718244795,2024-06-13 02:13 UTC,104789,209480,6.25449,9.28873,0.200103,0.278334,0.0445394,0.108451,0.384844,0.0703729,0.142962,0.132228,0.391246
2044,1718245095,2024-06-13 02:18 UTC,104812,209652,6.21495,9.26754,0.203158,0.282536,0.0452018,0.117184,0.384847,0.0695383,0.142267,0.136275,0.403693
2045,1718245395,2024-06-13 02:23 UTC,104853,209825,6.17604,9.24636,0.206217,0.286751,0.0458319,0.113555,0.384994,0.0687144,0.141601,0.140475,0.41663
2046,1718245695,2024-06-13 02:28 UTC,104885,209999,6.13776,9.22547,0.209278,0.290978,0.0464805,0.131779,0.385052,0.0678995,0.140933,0.144749,0.430546
2047,1718245995,2024-06-13 02:33 UTC,104918,210173,6.10009,9.20471,0.212342,0.295215,0.0471494,0.137809,0.385099,0.0670929,0.140238,0.14902,0.444437
2048,1718246295,2024-06-13 02:38 UTC,104963,210349,6.06305,9.18396,0.215408,0.299463,0.0476897,0.269638,0.385223,0.0662986,0.139587,0.153611,0.458575
2049,1718246595,2024-06-13 02:43 UTC,104989,210525,6.02661,9.16322,0.218477,0.303721,0.0482003,0.29504,0.385235,0.0655129,0.138934,0.158297,0.472649
2050,1718246895,2024-06-13 02:48 UTC,105024,210702,5.99077,9.14251,0.221549,0.307989,0.0487218,0.316733,0.38527,0.0647351,0.138271,0.163094,0.48637
2051,1718247195,2024-06-13 02:53 UTC,105056,210881,5.95553,9.12185,0.224622,0.312267,0.0492825,0.344052,0.3853,0.0639631,0.137607,0.167844,0.499867
2052,1718247495,2024-06-13 02:58 UTC,105086,211059,5.92088,9.10121,0.227698,0.316553,0.0499234,0.368512,0.385307,0.063197,0.136947,0.172503,0.513618
2053,1718247795,2024-06-13 03:03 UTC,105142,211240,5.85655,9.03302,0.229455,0.318744,0.0505273,0.389529,0.385463,0.0618654,0.134855,0.174812,0.519843
2054,1718248095,2024-06-13 03:08 UTC,105204,211423,5.77623,8.93923,0.230501,0.319792,0.0507033,0.406301,0.385603,0.0602579,0.13205,0.176474,0.522892
2055,1718248395,2024-06-13 03:13 UTC,105268,211607,5.69618,8.84552,0.231548,0.320841,0.0506757,0.419105,0.385696,0.058682,0.129261,0.178519,0.525596
